,FileName,XMin,XMax,YMin,YMax,ClassName
357,RGB_63643486322549.jpg,0.05,0.95,0.05,0.95,1_HYSE
358,RGB_63644267916237.jpg,0.05,0.95,0.05,0.95,1_HYSE
359,RGB_63642132433649.jpg,0.05,0.95,0.05,0.95,1_HYSE
360,RGB_63643660176197.jpg,0.05,0.95,0.05,0.95,1_HYSE
361,RGB_63642132440041.jpg,0.05,0.95,0.05,0.95,1_HYSE
362,RGB_63642132454133.jpg,0.05,0.95,0.05,0.95,1_HYSE
363,RGB_63642630596206.jpg,0.05,0.95,0.05,0.95,1_HYSE
364,RGB_63645548065481.jpg,0.05,0.95,0.05,0.95,1_HYSE
365,RGB_63643974582819.jpg,0.05,0.95,0.05,0.95,1_HYSE
366,RGB_63643902940000.jpg,0.05,0.95,0.05,0.95,1_HYSE
367,RGB_63643906159955.jpg,0.05,0.95,0.05,0.95,1_HYSE
368,RGB_63643969358144.jpg,0.05,0.95,0.05,0.95,1_HYSE
369,RGB_63642838284247.jpg,0.05,0.95,0.05,0.95,1_HYSE
370,RGB_63643905800606.jpg,0.05,0.95,0.05,0.95,1_HYSE
371,RGB_63642132448613.jpg,0.05,0.95,0.05,0.95,1_HYSE
372,RGB_63643974542231.jpg,0.05,0.95,0.05,0.95,1_HYSE
373,RGB_63642628674269.jpg,0.05,0.95,0.05,0.95,1_HYSE
374,RGB_63643406292123.jpg,0.05,0.95,0.05,0.95,1_HYSE
375,RGB_63643436631575.jpg,0.05,0.95,0.05,0.95,1_HYSE
376,RGB_63644264867984.jpg,0.05,0.95,0.05,0.95,1_HYSE
377,RGB_63643973115249.jpg,0.05,0.95,0.05,0.95,1_HYSE
378,RGB_63643439323492.jpg,0.05,0.95,0.05,0.95,1_HYSE
379,RGB_63643445136573.jpg,0.05,0.95,0.05,0.95,1_HYSE
380,RGB_63643884289297.jpg,0.05,0.95,0.05,0.95,1_HYSE
381,RGB_63643972417516.jpg,0.05,0.95,0.05,0.95,1_HYSE
382,RGB_63643987001850.jpg,0.05,0.95,0.05,0.95,1_HYSE
383,RGB_63642132462550.jpg,0.05,0.95,0.05,0.95,1_HYSE
384,RGB_63643903066028.jpg,0.05,0.95,0.05,0.95,1_HYSE
385,RGB_63642132446843.jpg,0.05,0.95,0.05,0.95,1_HYSE
386,RGB_63643340556820.jpg,0.05,0.95,0.05,0.95,1_HYSE
387,RGB_63644269529546.jpg,0.05,0.95,0.05,0.95,1_HYSE
388,RGB_63644428219721.jpg,0.05,0.95,0.05,0.95,1_HYSE
389,RGB_63643969389923.jpg,0.05,0.95,0.05,0.95,1_HYSE
390,RGB_63643406364137.jpg,0.05,0.95,0.05,0.95,1_HYSE
391,RGB_63644319897198.jpg,0.05,0.95,0.05,0.95,1_HYSE
392,RGB_63644271035618.jpg,0.05,0.95,0.05,0.95,1_HYSE
393,RGB_63643377338774.jpg,0.05,0.95,0.05,0.95,1_HYSE
394,RGB_63643529870145.jpg,0.05,0.95,0.05,0.95,1_HYSE
395,RGB_63643442167898.jpg,0.05,0.95,0.05,0.95,1_HYSE
396,RGB_63643903279536.jpg,0.05,0.95,0.05,0.95,1_HYSE
397,RGB_63644268087401.jpg,0.05,0.95,0.05,0.95,1_HYSE
398,RGB_63642132456629.jpg,0.05,0.95,0.05,0.95,1_HYSE
399,RGB_63644267423654.jpg,0.05,0.95,0.05,0.95,1_HYSE
400,RGB_63643990223840.jpg,0.05,0.95,0.05,0.95,1_HYSE
401,RGB_63642838284868.jpg,0.05,0.95,0.05,0.95,1_HYSE
402,RGB_63642630039118.jpg,0.05,0.95,0.05,0.95,1_HYSE
403,RGB_63643990146660.jpg,0.05,0.95,0.05,0.95,1_HYSE
404,RGB_63643442149469.jpg,0.05,0.95,0.05,0.95,1_HYSE
405,RGB_63642838277243.jpg,0.05,0.95,0.05,0.95,1_HYSE
406,RGB_63645551070069.jpg,0.05,0.95,0.05,0.95,1_HYSE
407,RGB_63645551124922.jpg,0.05,0.95,0.05,0.95,1_HYSE
408,RGB_63643905012037.jpg,0.05,0.95,0.05,0.95,1_HYSE
409,RGB_63644427935355.jpg,0.05,0.95,0.05,0.95,1_HYSE
410,RGB_63644066523124.jpg,0.05,0.95,0.05,0.95,1_HYSE
411,RGB_63642132467604.jpg,0.05,0.95,0.05,0.95,1_HYSE
412,RGB_63642132461302.jpg,0.05,0.95,0.05,0.95,1_HYSE
413,RGB_63642132447664.jpg,0.05,0.95,0.05,0.95,1_HYSE
414,RGB_63642132439611.jpg,0.05,0.95,0.05,0.95,1_HYSE
415,RGB_63643644980594.jpg,0.05,0.95,0.05,0.95,1_HYSE
416,RGB_63644092235912.jpg,0.05,0.95,0.05,0.95,1_HYSE
417,RGB_63645552215559.jpg,0.05,0.95,0.05,0.95,1_HYSE
418,RGB_63645548139249.jpg,0.05,0.95,0.05,0.95,1_HYSE
419,RGB_63643883821725.jpg,0.05,0.95,0.05,0.95,1_HYSE
420,RGB_63644268096499.jpg,0.05,0.95,0.05,0.95,1_HYSE
421,RGB_63643403173003.jpg,0.05,0.95,0.05,0.95,1_HYSE
422,RGB_63644267878692.jpg,0.05,0.95,0.05,0.95,1_HYSE
423,RGB_63642838280452.jpg,0.05,0.95,0.05,0.95,1_HYSE
424,RGB_63643414921143.jpg,0.05,0.95,0.05,0.95,1_HYSE
425,RGB_63644269728458.jpg,0.05,0.95,0.05,0.95,1_HYSE
426,RGB_63642132452459.jpg,0.05,0.95,0.05,0.95,1_HYSE
427,RGB_63643970187798.jpg,0.05,0.95,0.05,0.95,1_HYSE
428,RGB_63642630144582.jpg,0.05,0.95,0.05,0.95,1_HYSE
429,RGB_63642628556762.jpg,0.05,0.95,0.05,0.95,1_HYSE
430,RGB_63643356201148.jpg,0.05,0.95,0.05,0.95,1_HYSE
431,RGB_63642838280118.jpg,0.05,0.95,0.05,0.95,1_HYSE
432,RGB_63642132460455.jpg,0.05,0.95,0.05,0.95,1_HYSE
433,RGB_63643884118747.jpg,0.05,0.95,0.05,0.95,1_HYSE
434,RGB_63643436675443.jpg,0.05,0.95,0.05,0.95,1_HYSE
435,RGB_63643902655366.jpg,0.05,0.95,0.05,0.95,1_HYSE
436,RGB_63644268079603.jpg,0.05,0.95,0.05,0.95,1_HYSE
437,RGB_63645551084020.jpg,0.05,0.95,0.05,0.95,1_HYSE
438,RGB_63642132465112.jpg,0.05,0.95,0.05,0.95,1_HYSE
439,RGB_63644428031704.jpg,0.05,0.95,0.05,0.95,1_HYSE
440,RGB_63642631388880.jpg,0.05,0.95,0.05,0.95,1_HYSE
441,RGB_63643334988245.jpg,0.05,0.95,0.05,0.95,1_HYSE
442,RGB_63643445159047.jpg,0.05,0.95,0.05,0.95,1_HYSE
443,RGB_63642838275662.jpg,0.05,0.95,0.05,0.95,1_HYSE
444,RGB_63642132436181.jpg,0.05,0.95,0.05,0.95,1_HYSE
445,RGB_63644010006781.jpg,0.05,0.95,0.05,0.95,1_HYSE
446,RGB_63643378753352.jpg,0.05,0.95,0.05,0.95,1_HYSE
447,RGB_63642631420556.jpg,0.05,0.95,0.05,0.95,1_HYSE
448,RGB_63642838312535.jpg,0.05,0.95,0.05,0.95,1_HYSE
449,RGB_63644270779617.jpg,0.05,0.95,0.05,0.95,1_HYSE
450,RGB_63642132451127.jpg,0.05,0.95,0.05,0.95,1_HYSE
451,RGB_63643377878711.jpg,0.05,0.95,0.05,0.95,1_HYSE
452,RGB_63642628253727.jpg,0.05,0.95,0.05,0.95,1_HYSE
453,RGB_63643973434299.jpg,0.05,0.95,0.05,0.95,1_HYSE
454,RGB_63644426185558.jpg,0.05,0.95,0.05,0.95,1_HYSE
455,RGB_63643987960533.jpg,0.05,0.95,0.05,0.95,1_HYSE
456,RGB_63643436715715.jpg,0.05,0.95,0.05,0.95,1_HYSE
457,RGB_63642628307073.jpg,0.05,0.95,0.05,0.95,1_HYSE
458,RGB_63642132452899.jpg,0.05,0.95,0.05,0.95,1_HYSE
459,RGB_63644268219759.jpg,0.05,0.95,0.05,0.95,1_HYSE
460,RGB_63644270220619.jpg,0.05,0.95,0.05,0.95,1_HYSE
461,RGB_63642838285188.jpg,0.05,0.95,0.05,0.95,1_HYSE
462,RGB_63643974463678.jpg,0.05,0.95,0.05,0.95,1_HYSE
463,RGB_63643398269094.jpg,0.05,0.95,0.05,0.95,1_HYSE
464,RGB_63643445382031.jpg,0.05,0.95,0.05,0.95,1_HYSE
465,RGB_63643507699277.jpg,0.05,0.95,0.05,0.95,1_HYSE
466,RGB_63645548289988.jpg,0.05,0.95,0.05,0.95,1_HYSE
467,RGB_63643969209271.jpg,0.05,0.95,0.05,0.95,1_HYSE
468,RGB_63643969060327.jpg,0.05,0.95,0.05,0.95,1_HYSE
469,RGB_63644246460437.jpg,0.05,0.95,0.05,0.95,1_HYSE
470,RGB_63642132468010.jpg,0.05,0.95,0.05,0.95,1_HYSE
471,RGB_63644271105038.jpg,0.05,0.95,0.05,0.95,1_HYSE
472,RGB_63643419786731.jpg,0.05,0.95,0.05,0.95,1_HYSE
473,RGB_63644267455957.jpg,0.05,0.95,0.05,0.95,1_HYSE
474,RGB_63643989786619.jpg,0.05,0.95,0.05,0.95,1_HYSE
475,RGB_63643904041645.jpg,0.05,0.95,0.05,0.95,1_HYSE
476,RGB_63643442000543.jpg,0.05,0.95,0.05,0.95,1_HYSE
477,RGB_63642132440475.jpg,0.05,0.95,0.05,0.95,1_HYSE
478,RGB_63643906222286.jpg,0.05,0.95,0.05,0.95,1_HYSE
479,RGB_63644268132065.jpg,0.05,0.95,0.05,0.95,1_HYSE
480,RGB_63644010623036.jpg,0.05,0.95,0.05,0.95,1_HYSE
481,RGB_63642132431132.jpg,0.05,0.95,0.05,0.95,1_HYSE
482,RGB_63642132459201.jpg,0.05,0.95,0.05,0.95,1_HYSE
483,RGB_63642629847652.jpg,0.05,0.95,0.05,0.95,1_HYSE
484,RGB_63643436691866.jpg,0.05,0.95,0.05,0.95,1_HYSE
485,RGB_63643355924319.jpg,0.05,0.95,0.05,0.95,1_HYSE
486,RGB_63642132464653.jpg,0.05,0.95,0.05,0.95,1_HYSE
487,RGB_63643882466626.jpg,0.05,0.95,0.05,0.95,1_HYSE
488,RGB_63644267922374.jpg,0.05,0.95,0.05,0.95,1_HYSE
489,RGB_63644267737193.jpg,0.05,0.95,0.05,0.95,1_HYSE
490,RGB_63644200171670.jpg,0.05,0.95,0.05,0.95,1_HYSE
491,RGB_63642838273107.jpg,0.05,0.95,0.05,0.95,1_HYSE
492,RGB_63642132448094.jpg,0.05,0.95,0.05,0.95,1_HYSE
493,RGB_63643968982421.jpg,0.05,0.95,0.05,0.95,1_HYSE
494,RGB_63644270147984.jpg,0.05,0.95,0.05,0.95,1_HYSE
495,RGB_63642833740337.jpg,0.05,0.95,0.05,0.95,1_HYSE
496,RGB_63643990377541.jpg,0.05,0.95,0.05,0.95,1_HYSE
497,RGB_63644341483893.jpg,0.05,0.95,0.05,0.95,1_HYSE
498,RGB_63642628500750.jpg,0.05,0.95,0.05,0.95,1_HYSE
499,RGB_63643986786291.jpg,0.05,0.95,0.05,0.95,1_HYSE
500,RGB_63645551099336.jpg,0.05,0.95,0.05,0.95,1_HYSE
501,RGB_63642833644993.jpg,0.05,0.95,0.05,0.95,1_HYSE
502,RGB_63643882269722.jpg,0.05,0.95,0.05,0.95,1_HYSE
503,RGB_63644267642047.jpg,0.05,0.95,0.05,0.95,1_HYSE
504,RGB_63643356390093.jpg,0.05,0.95,0.05,0.95,1_HYSE
505,RGB_63643459526179.jpg,0.05,0.95,0.05,0.95,1_HYSE
506,RGB_63643483474312.jpg,0.05,0.95,0.05,0.95,1_HYSE
507,RGB_63643988236373.jpg,0.05,0.95,0.05,0.95,1_HYSE
508,RGB_63643902094095.jpg,0.05,0.95,0.05,0.95,1_HYSE
509,RGB_63643436722262.jpg,0.05,0.95,0.05,0.95,1_HYSE
510,RGB_63643483498096.jpg,0.05,0.95,0.05,0.95,1_HYSE
511,RGB_63643885252721.jpg,0.05,0.95,0.05,0.95,1_HYSE
512,RGB_63645548026339.jpg,0.05,0.95,0.05,0.95,1_HYSE
513,RGB_63643358375377.jpg,0.05,0.95,0.05,0.95,1_HYSE
514,RGB_63643972342615.jpg,0.05,0.95,0.05,0.95,1_HYSE
515,RGB_63643357215736.jpg,0.05,0.95,0.05,0.95,1_HYSE
516,RGB_63644265907596.jpg,0.05,0.95,0.05,0.95,1_HYSE
517,RGB_63645548163336.jpg,0.05,0.95,0.05,0.95,1_HYSE
518,RGB_63642838274702.jpg,0.05,0.95,0.05,0.95,1_HYSE
519,RGB_63642132446404.jpg,0.05,0.95,0.05,0.95,1_HYSE
520,RGB_63642833656870.jpg,0.05,0.95,0.05,0.95,1_HYSE
521,RGB_63643886019965.jpg,0.05,0.95,0.05,0.95,1_HYSE
522,RGB_63642132438756.jpg,0.05,0.95,0.05,0.95,1_HYSE
523,RGB_63643358349945.jpg,0.05,0.95,0.05,0.95,1_HYSE
524,RGB_63642132440908.jpg,0.05,0.95,0.05,0.95,1_HYSE
525,RGB_63643969148502.jpg,0.05,0.95,0.05,0.95,1_HYSE
526,RGB_63645548271297.jpg,0.05,0.95,0.05,0.95,1_HYSE
527,RGB_63643989045468.jpg,0.05,0.95,0.05,0.95,1_HYSE
528,RGB_63643378733336.jpg,0.05,0.95,0.05,0.95,1_HYSE
529,RGB_63642628536093.jpg,0.05,0.95,0.05,0.95,1_HYSE
530,RGB_63643399653368.jpg,0.05,0.95,0.05,0.95,1_HYSE
531,RGB_63642838284564.jpg,0.05,0.95,0.05,0.95,1_HYSE
532,RGB_63643905703005.jpg,0.05,0.95,0.05,0.95,1_HYSE
533,RGB_63643501580017.jpg,0.05,0.95,0.05,0.95,1_HYSE
534,RGB_63643883804925.jpg,0.05,0.95,0.05,0.95,1_HYSE
535,RGB_63643459393664.jpg,0.05,0.95,0.05,0.95,1_HYSE
536,RGB_63642132441351.jpg,0.05,0.95,0.05,0.95,1_HYSE
537,RGB_63642628695815.jpg,0.05,0.95,0.05,0.95,1_HYSE
538,RGB_63643974531426.jpg,0.05,0.95,0.05,0.95,1_HYSE
539,RGB_63643987548147.jpg,0.05,0.95,0.05,0.95,1_HYSE
540,RGB_63643462144938.jpg,0.05,0.95,0.05,0.95,1_HYSE
541,RGB_63643972279823.jpg,0.05,0.95,0.05,0.95,1_HYSE
542,RGB_63643436768455.jpg,0.05,0.95,0.05,0.95,1_HYSE
543,RGB_63643414095643.jpg,0.05,0.95,0.05,0.95,1_HYSE
544,RGB_63644267349311.jpg,0.05,0.95,0.05,0.95,1_HYSE
545,RGB_63644427104402.jpg,0.05,0.95,0.05,0.95,1_HYSE
546,RGB_63644246900180.jpg,0.05,0.95,0.05,0.95,1_HYSE
547,RGB_63642838274398.jpg,0.05,0.95,0.05,0.95,1_HYSE
548,RGB_63642838278855.jpg,0.05,0.95,0.05,0.95,1_HYSE
549,RGB_63642132462102.jpg,0.05,0.95,0.05,0.95,1_HYSE
550,RGB_63643441971039.jpg,0.05,0.95,0.05,0.95,1_HYSE
551,RGB_63644269403104.jpg,0.05,0.95,0.05,0.95,1_HYSE
552,RGB_63642838285494.jpg,0.05,0.95,0.05,0.95,1_HYSE
553,RGB_63642628555490.jpg,0.05,0.95,0.05,0.95,1_HYSE
554,RGB_63644266982990.jpg,0.05,0.95,0.05,0.95,1_HYSE
555,RGB_63643378061942.jpg,0.05,0.95,0.05,0.95,1_HYSE
556,RGB_63643419227610.jpg,0.05,0.95,0.05,0.95,1_HYSE
557,RGB_63642132437037.jpg,0.05,0.95,0.05,0.95,1_HYSE
558,RGB_63643970463070.jpg,0.05,0.95,0.05,0.95,1_HYSE
559,RGB_63642132438340.jpg,0.05,0.95,0.05,0.95,1_HYSE
560,RGB_63642132465919.jpg,0.05,0.95,0.05,0.95,1_HYSE
561,RGB_63642132460866.jpg,0.05,0.95,0.05,0.95,1_HYSE
562,RGB_63642132445138.jpg,0.05,0.95,0.05,0.95,1_HYSE
563,RGB_63645551155546.jpg,0.05,0.95,0.05,0.95,1_HYSE
564,RGB_63644199540140.jpg,0.05,0.95,0.05,0.95,1_HYSE
565,RGB_63642132470544.jpg,0.05,0.95,0.05,0.95,1_HYSE
566,RGB_63642838283935.jpg,0.05,0.95,0.05,0.95,1_HYSE
567,RGB_63644188517569.jpg,0.05,0.95,0.05,0.95,1_HYSE
568,RGB_63642838281379.jpg,0.05,0.95,0.05,0.95,1_HYSE
569,RGB_63643358113230.jpg,0.05,0.95,0.05,0.95,1_HYSE
570,RGB_63642132444730.jpg,0.05,0.95,0.05,0.95,1_HYSE
571,RGB_63643972667262.jpg,0.05,0.95,0.05,0.95,1_HYSE
572,RGB_63643483505290.jpg,0.05,0.95,0.05,0.95,1_HYSE
573,RGB_63643992092210.jpg,0.05,0.95,0.05,0.95,1_HYSE
574,RGB_63643991411344.jpg,0.05,0.95,0.05,0.95,1_HYSE
575,RGB_63642132432430.jpg,0.05,0.95,0.05,0.95,1_HYSE
576,RGB_63643501714549.jpg,0.05,0.95,0.05,0.95,1_HYSE
577,RGB_63644268616910.jpg,0.05,0.95,0.05,0.95,1_HYSE
578,RGB_63643520943282.jpg,0.05,0.95,0.05,0.95,1_HYSE
579,RGB_63643986797994.jpg,0.05,0.95,0.05,0.95,1_HYSE
580,RGB_63643904132046.jpg,0.05,0.95,0.05,0.95,1_HYSE
581,RGB_63643988213195.jpg,0.05,0.95,0.05,0.95,1_HYSE
582,RGB_63644267129429.jpg,0.05,0.95,0.05,0.95,1_HYSE
583,RGB_63644200015972.jpg,0.05,0.95,0.05,0.95,1_HYSE
584,RGB_63644246839567.jpg,0.05,0.95,0.05,0.95,1_HYSE
585,RGB_63643881640123.jpg,0.05,0.95,0.05,0.95,1_HYSE
586,RGB_63643986690185.jpg,0.05,0.95,0.05,0.95,1_HYSE
587,RGB_63642132455371.jpg,0.05,0.95,0.05,0.95,1_HYSE
588,RGB_63643906249037.jpg,0.05,0.95,0.05,0.95,1_HYSE
589,RGB_63643336709481.jpg,0.05,0.95,0.05,0.95,1_HYSE
590,RGB_63644202267302.jpg,0.05,0.95,0.05,0.95,1_HYSE
591,RGB_63643990177930.jpg,0.05,0.95,0.05,0.95,1_HYSE
592,RGB_63642630058865.jpg,0.05,0.95,0.05,0.95,1_HYSE
593,RGB_63643989561628.jpg,0.05,0.95,0.05,0.95,1_HYSE
594,RGB_63643883870545.jpg,0.05,0.95,0.05,0.95,1_HYSE
595,RGB_63642132433248.jpg,0.05,0.95,0.05,0.95,1_HYSE
596,RGB_63645548046558.jpg,0.05,0.95,0.05,0.95,1_HYSE
597,RGB_63643402602137.jpg,0.05,0.95,0.05,0.95,1_HYSE
598,RGB_63644317969840.jpg,0.05,0.95,0.05,0.95,1_HYSE
599,RGB_63643507713696.jpg,0.05,0.95,0.05,0.95,1_HYSE
600,RGB_63644265076557.jpg,0.05,0.95,0.05,0.95,1_HYSE
601,RGB_63643499542758.jpg,0.05,0.95,0.05,0.95,1_HYSE
602,RGB_63643989731301.jpg,0.05,0.95,0.05,0.95,1_HYSE
603,RGB_63643886448147.jpg,0.05,0.95,0.05,0.95,1_HYSE
604,RGB_63643358917715.jpg,0.05,0.95,0.05,0.95,1_HYSE
605,RGB_63644268506345.jpg,0.05,0.95,0.05,0.95,1_HYSE
606,RGB_63643992035279.jpg,0.05,0.95,0.05,0.95,1_HYSE
607,RGB_63643333190229.jpg,0.05,0.95,0.05,0.95,1_HYSE
608,RGB_63642132435755.jpg,0.05,0.95,0.05,0.95,1_HYSE
609,RGB_63643358322929.jpg,0.05,0.95,0.05,0.95,1_HYSE
610,RGB_63643988077116.jpg,0.05,0.95,0.05,0.95,1_HYSE
611,RGB_63642838276590.jpg,0.05,0.95,0.05,0.95,1_HYSE
612,RGB_63642838279790.jpg,0.05,0.95,0.05,0.95,1_HYSE
613,RGB_63643884317149.jpg,0.05,0.95,0.05,0.95,1_HYSE
614,RGB_63644265058938.jpg,0.05,0.95,0.05,0.95,1_HYSE
615,RGB_63644267187501.jpg,0.05,0.95,0.05,0.95,1_HYSE
616,RGB_63643445144447.jpg,0.05,0.95,0.05,0.95,1_HYSE
617,RGB_63642132449872.jpg,0.05,0.95,0.05,0.95,1_HYSE
618,RGB_63643974290005.jpg,0.05,0.95,0.05,0.95,1_HYSE
619,RGB_63642132443876.jpg,0.05,0.95,0.05,0.95,1_HYSE
620,RGB_63643987172594.jpg,0.05,0.95,0.05,0.95,1_HYSE
621,RGB_63643882187802.jpg,0.05,0.95,0.05,0.95,1_HYSE
622,RGB_63644269343374.jpg,0.05,0.95,0.05,0.95,1_HYSE
623,RGB_63643990340570.jpg,0.05,0.95,0.05,0.95,1_HYSE
624,RGB_63642838277568.jpg,0.05,0.95,0.05,0.95,1_HYSE
625,RGB_63642628471753.jpg,0.05,0.95,0.05,0.95,1_HYSE
626,RGB_63643988782001.jpg,0.05,0.95,0.05,0.95,1_HYSE
627,RGB_63643969486024.jpg,0.05,0.95,0.05,0.95,1_HYSE
628,RGB_63642132469245.jpg,0.05,0.95,0.05,0.95,1_HYSE
629,RGB_63643882931831.jpg,0.05,0.95,0.05,0.95,1_HYSE
630,RGB_63644199350411.jpg,0.05,0.95,0.05,0.95,1_HYSE
631,RGB_63643693624898.jpg,0.05,0.95,0.05,0.95,1_HYSE
632,RGB_63642838281705.jpg,0.05,0.95,0.05,0.95,1_HYSE
633,RGB_63643903844738.jpg,0.05,0.95,0.05,0.95,1_HYSE
634,RGB_63643886549020.jpg,0.05,0.95,0.05,0.95,1_HYSE
635,RGB_63643377546450.jpg,0.05,0.95,0.05,0.95,1_HYSE
636,RGB_63643986771166.jpg,0.05,0.95,0.05,0.95,1_HYSE
637,RGB_63642132445985.jpg,0.05,0.95,0.05,0.95,1_HYSE
638,RGB_63644266813804.jpg,0.05,0.95,0.05,0.95,1_HYSE
639,RGB_63643884503036.jpg,0.05,0.95,0.05,0.95,1_HYSE
640,RGB_63643989261477.jpg,0.05,0.95,0.05,0.95,1_HYSE
641,RGB_63643987852074.jpg,0.05,0.95,0.05,0.95,1_HYSE
642,RGB_63644266694126.jpg,0.05,0.95,0.05,0.95,1_HYSE
643,RGB_63643417959967.jpg,0.05,0.95,0.05,0.95,1_HYSE
644,RGB_63643442116398.jpg,0.05,0.95,0.05,0.95,1_HYSE
645,RGB_63642838286477.jpg,0.05,0.95,0.05,0.95,1_HYSE
646,RGB_63643988567564.jpg,0.05,0.95,0.05,0.95,1_HYSE
647,RGB_63644427892837.jpg,0.05,0.95,0.05,0.95,1_HYSE
648,RGB_63643987873543.jpg,0.05,0.95,0.05,0.95,1_HYSE
649,RGB_63643483492241.jpg,0.05,0.95,0.05,0.95,1_HYSE
650,RGB_63642629378267.jpg,0.05,0.95,0.05,0.95,1_HYSE
651,RGB_63643436749269.jpg,0.05,0.95,0.05,0.95,1_HYSE
652,RGB_63644270003377.jpg,0.05,0.95,0.05,0.95,1_HYSE
653,RGB_63642838287775.jpg,0.05,0.95,0.05,0.95,1_HYSE
654,RGB_63642548112904.jpg,0.05,0.95,0.05,0.95,1_HYSE
655,RGB_63644200440122.jpg,0.05,0.95,0.05,0.95,1_HYSE
656,RGB_63643904216182.jpg,0.05,0.95,0.05,0.95,1_HYSE
657,RGB_63645548123497.jpg,0.05,0.95,0.05,0.95,1_HYSE
658,RGB_63643436729466.jpg,0.05,0.95,0.05,0.95,1_HYSE
659,RGB_63643972941854.jpg,0.05,0.95,0.05,0.95,1_HYSE
660,RGB_63643357150899.jpg,0.05,0.95,0.05,0.95,1_HYSE
661,RGB_63643358622977.jpg,0.05,0.95,0.05,0.95,1_HYSE
662,RGB_63643507643760.jpg,0.05,0.95,0.05,0.95,1_HYSE
663,RGB_63643376363777.jpg,0.05,0.95,0.05,0.95,1_HYSE
664,RGB_63644199896262.jpg,0.05,0.95,0.05,0.95,1_HYSE
665,RGB_63645551170691.jpg,0.05,0.95,0.05,0.95,1_HYSE
666,RGB_63643969769266.jpg,0.05,0.95,0.05,0.95,1_HYSE
667,RGB_63643357759971.jpg,0.05,0.95,0.05,0.95,1_HYSE
668,RGB_63643990758683.jpg,0.05,0.95,0.05,0.95,1_HYSE
669,RGB_63645551039270.jpg,0.05,0.95,0.05,0.95,1_HYSE
670,RGB_63643906183350.jpg,0.05,0.95,0.05,0.95,1_HYSE
671,RGB_63643356866636.jpg,0.05,0.95,0.05,0.95,1_HYSE
672,RGB_63643883553122.jpg,0.05,0.95,0.05,0.95,1_HYSE
673,RGB_63642132434066.jpg,0.05,0.95,0.05,0.95,1_HYSE
674,RGB_63643991941488.jpg,0.05,0.95,0.05,0.95,1_HYSE
675,RGB_63644320429018.jpg,0.05,0.95,0.05,0.95,1_HYSE
676,RGB_63642132442174.jpg,0.05,0.95,0.05,0.95,1_HYSE
677,RGB_63642132439173.jpg,0.05,0.95,0.05,0.95,1_HYSE
678,RGB_63642132444293.jpg,0.05,0.95,0.05,0.95,1_HYSE
679,RGB_63643459545318.jpg,0.05,0.95,0.05,0.95,1_HYSE
680,RGB_63642628384948.jpg,0.05,0.95,0.05,0.95,1_HYSE
681,RGB_63644266204278.jpg,0.05,0.95,0.05,0.95,1_HYSE
682,RGB_63643358160706.jpg,0.05,0.95,0.05,0.95,1_HYSE
683,RGB_63643405119456.jpg,0.05,0.95,0.05,0.95,1_HYSE
684,RGB_63643970234121.jpg,0.05,0.95,0.05,0.95,1_HYSE
685,RGB_63642132432005.jpg,0.05,0.95,0.05,0.95,1_HYSE
686,RGB_63644267866902.jpg,0.05,0.95,0.05,0.95,1_HYSE
687,RGB_63643969112980.jpg,0.05,0.95,0.05,0.95,1_HYSE
688,RGB_63643884304358.jpg,0.05,0.95,0.05,0.95,1_HYSE
689,RGB_63642132442588.jpg,0.05,0.95,0.05,0.95,1_HYSE
690,RGB_63643987474116.jpg,0.05,0.95,0.05,0.95,1_HYSE
691,RGB_63642547243862.jpg,0.05,0.95,0.05,0.95,1_HYSE
692,RGB_63643355986449.jpg,0.05,0.95,0.05,0.95,1_HYSE
693,RGB_63643883120644.jpg,0.05,0.95,0.05,0.95,1_HYSE
694,RGB_63644346139109.jpg,0.05,0.95,0.05,0.95,1_HYSE
695,RGB_63643974062533.jpg,0.05,0.95,0.05,0.95,1_HYSE
696,RGB_63643970449670.jpg,0.05,0.95,0.05,0.95,1_HYSE
697,RGB_63643988023551.jpg,0.05,0.95,0.05,0.95,1_HYSE
698,RGB_63642628826125.jpg,0.05,0.95,0.05,0.95,1_HYSE
699,RGB_63643378840430.jpg,0.05,0.95,0.05,0.95,1_HYSE
700,RGB_63642132458762.jpg,0.05,0.95,0.05,0.95,1_HYSE
701,RGB_63644246202795.jpg,0.05,0.95,0.05,0.95,1_HYSE
702,RGB_63642630306860.jpg,0.05,0.95,0.05,0.95,1_HYSE
703,RGB_63645103906433.jpg,0.05,0.95,0.05,0.95,2_SEI
704,RGB_63642648279156.jpg,0.05,0.95,0.05,0.95,2_SEI
705,RGB_63642132522493.jpg,0.05,0.95,0.05,0.95,2_SEI
706,RGB_63645100878165.jpg,0.05,0.95,0.05,0.95,2_SEI
707,RGB_63645102041197.jpg,0.05,0.95,0.05,0.95,2_SEI
708,RGB_63642132497076.jpg,0.05,0.95,0.05,0.95,2_SEI
709,RGB_63642628413905.jpg,0.05,0.95,0.05,0.95,2_SEI
710,RGB_63645104883382.jpg,0.05,0.95,0.05,0.95,2_SEI
711,RGB_63645102621869.jpg,0.05,0.95,0.05,0.95,2_SEI
712,RGB_63645104542284.jpg,0.05,0.95,0.05,0.95,2_SEI
713,RGB_131509787802331000.jpg,0.05,0.95,0.05,0.95,2_SEI
714,RGB_63642628215999.jpg,0.05,0.95,0.05,0.95,2_SEI
